county,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
PUSHMATAHA,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,2,5,7
PUSHMATAHA,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,5,6
PUSHMATAHA,President,,BROCK PIERCE | KARLA BALLARD,IND,0,2,7,9
PUSHMATAHA,Corporation Commissioner,,TODD HIETT,REP,171,778,2955,3904
PUSHMATAHA,Corporation Commissioner,,TODD HAGOPIAN,LIB,46,148,327,521
PUSHMATAHA,U.S. Senate,,JIM INHOFE,REP,161,758,2917,3836
PUSHMATAHA,U.S. Senate,,ROBERT MURPHY,LIB,3,20,57,80
PUSHMATAHA,U.S. Senate,,ABBY BROYLES,DEM,91,185,438,714
PUSHMATAHA,U.S. Senate,,JOAN FARR,IND,2,10,41,53
PUSHMATAHA,U.S. Senate,,A. D. NESBIT,IND,1,11,16,28
PUSHMATAHA,U.S. House,2,MARKWAYNE MULLIN,REP,163,770,2952,3885
PUSHMATAHA,U.S. House,2,RICHIE CASTALDO,LIB,5,25,58,88
PUSHMATAHA,U.S. House,2,DANYELL LANIER,DEM,88,185,447,720
PUSHMATAHA,State Senate,5,GEORGE H BURNS,REP,156,741,2804,3701
PUSHMATAHA,State Senate,5,RANDY COLEMAN,DEM,100,238,641,979
PUSHMATAHA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,139,549,2058,2746
PUSHMATAHA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,77,242,851,1170
PUSHMATAHA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,160,525,1838,2523
PUSHMATAHA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,59,273,1096,1428
PUSHMATAHA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,140,540,2024,2704
PUSHMATAHA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,77,251,889,1217
PUSHMATAHA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,141,546,2006,2693
PUSHMATAHA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,74,238,893,1205
PUSHMATAHA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,150,532,1964,2646
PUSHMATAHA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,64,257,925,1246
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,155,487,1636,2278
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,61,298,1245,1604
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,155,495,1671,2321
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,60,289,1205,1554
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,138,489,1675,2302
PUSHMATAHA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,77,295,1208,1580
PUSHMATAHA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,99,239,721,1059
PUSHMATAHA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,145,712,2637,3494
PUSHMATAHA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,105,332,1098,1535
PUSHMATAHA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,138,611,2207,2956
ROGER MILLS,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,83,278,1268,1629
ROGER MILLS,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,6,17,24
ROGER MILLS,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,21,29,118,168
ROGER MILLS,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,1,1,1,3
ROGER MILLS,President,,KANYE WEST | MICHELLE TIDBALL,IND,2,1,4,7
ROGER MILLS,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,2,3
ROGER MILLS,Corporation Commissioner,,TODD HIETT,REP,82,288,1238,1608
ROGER MILLS,Corporation Commissioner,,TODD HAGOPIAN,LIB,22,17,126,165
ROGER MILLS,U.S. Senate,,JIM INHOFE,REP,72,266,1190,1528
ROGER MILLS,U.S. Senate,,ROBERT MURPHY,LIB,2,4,23,29
ROGER MILLS,U.S. Senate,,ABBY BROYLES,DEM,32,38,163,233
ROGER MILLS,U.S. Senate,,JOAN FARR,IND,2,2,11,15
ROGER MILLS,U.S. Senate,,A. D. NESBIT,IND,1,1,11,13
ROGER MILLS,U.S. House,3,FRANK D. LUCAS,REP,92,291,1281,1664
ROGER MILLS,U.S. House,3,ZOE MIDYETT,DEM,17,27,126,170
ROGER MILLS,State House,55,TODD RUSS,REP,77,258,1146,1481
ROGER MILLS,State House,55,AUSTIN GIPSON-BLACK,DEM,33,56,248,337
ROGER MILLS,FOR COUNTY CLERK,,JYMAY WHITSON McLEOD,REP,59,223,896,1178
ROGER MILLS,FOR COUNTY CLERK,,JANICE L. CONWAY,DEM,49,94,502,645
ROGER MILLS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,65,191,874,1130
ROGER MILLS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,36,91,392,519
ROGER MILLS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,71,200,875,1146
ROGER MILLS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,32,88,406,526
ROGER MILLS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,67,194,851,1112
ROGER MILLS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,36,91,409,536
ROGER MILLS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,67,190,836,1093
ROGER MILLS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,36,91,410,537
ROGER MILLS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,68,186,835,1089
ROGER MILLS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,35,94,414,543
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,69,178,763,1010
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,34,101,485,620
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,68,181,763,1012
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,35,100,484,619
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,64,178,782,1024
ROGER MILLS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,39,102,469,610
ROGER MILLS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,40,51,258,349
ROGER MILLS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,70,258,1114,1442
ROGER MILLS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,36,100,440,576
ROGER MILLS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,73,202,915,1190
ROGERS,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,3025,5944,25062,34031
ROGERS,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,110,70,475,655
ROGERS,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,2969,1627,4993,9589
ROGERS,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,19,13,58,90
ROGERS,President,,KANYE WEST | MICHELLE TIDBALL,IND,6,8,100,114
ROGERS,President,,BROCK PIERCE | KARLA BALLARD,IND,12,11,51,74
ROGERS,Corporation Commissioner,,TODD HIETT,REP,3734,6184,25208,35126
ROGERS,Corporation Commissioner,,TODD HAGOPIAN,LIB,1764,1142,4384,7290
ROGERS,U.S. Senate,,JIM INHOFE,REP,2957,5704,23448,32109
ROGERS,U.S. Senate,,ROBERT MURPHY,LIB,112,123,899,1134
ROGERS,U.S. Senate,,ABBY BROYLES,DEM,2966,1692,5568,10226
ROGERS,U.S. Senate,,JOAN FARR,IND,65,92,536,693
ROGERS,U.S. Senate,,A. D. NESBIT,IND,37,38,213,288
ROGERS,U.S. House,1,KEVIN HERN,REP,826,1930,3957,6713
ROGERS,U.S. House,1,KOJO ASAMOA-CAESAR,DEM,679,420,603,1702
ROGERS,U.S. House,1,EVELYN L. ROGERS,IND,71,49,185,305
ROGERS,U.S. House,2,MARKWAYNE MULLIN,REP,2374,4054,20791,27219
ROGERS,U.S. House,2,RICHIE CASTALDO,LIB,154,133,1096,1383
ROGERS,U.S. House,2,DANYELL LANIER,DEM,2004,1049,3961,7014
ROGERS,State Senate,3,BLAKE COWBOY STEPHENS,REP,132,167,1899,2198
ROGERS,State Senate,3,DYLLON FITE,DEM,90,40,286,416
ROGERS,State House,11,WENDI STEARMAN,REP,88,235,419,742
ROGERS,State House,11,EMILIE TINDLE,DEM,83,60,91,234
ROGERS,State House,23,TERRY O'DONNELL,REP,258,391,2373,3022
ROGERS,State House,23,SUSAN CARLE YOUNG,DEM,280,88,571,939
ROGERS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,3586,5097,20392,29075
ROGERS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,1899,1763,7380,11042
ROGERS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,3813,4734,18593,27140
ROGERS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,1693,2157,9300,13150
ROGERS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,3532,4899,19520,27951
ROGERS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,1938,1929,8125,11992
ROGERS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,3573,4976,19636,28185
ROGERS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,1890,1859,7984,11733
ROGERS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,3550,4851,19189,27590
ROGERS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,1873,1898,8254,12025
ROGERS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,3758,4520,17557,25835
ROGERS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,1679,2237,9826,13742
ROGERS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,3831,4570,17711,26112
ROGERS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,1605,2180,9643,13428
ROGERS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,3499,4469,17448,25416
ROGERS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,1906,2266,9905,14077
ROGERS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,2975,1921,6770,11666
ROGERS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,2990,5600,23279,31869
ROGERS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,2549,3037,10671,16257
ROGERS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,3371,4385,18926,26682
ROGERS,FOR BOARD MEMBER BOARD OF DIRECTORS OFFICE NO. 3 NORTHWEST FIRE,,GREG WOLTERS,,255,313,2195,2763
ROGERS,FOR BOARD MEMBER BOARD OF DIRECTORS OFFICE NO. 3 NORTHWEST FIRE,,MATTHEW HINSON,,409,399,2382,3190
SEMINOLE,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,394,807,4810,6011
SEMINOLE,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,16,13,80,109
SEMINOLE,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,452,366,1332,2150
SEMINOLE,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,3,0,16,19
SEMINOLE,President,,KANYE WEST | MICHELLE TIDBALL,IND,2,2,36,40
SEMINOLE,President,,BROCK PIERCE | KARLA BALLARD,IND,3,0,5,8
SEMINOLE,Corporation Commissioner,,TODD HIETT,REP,515,852,4906,6273
SEMINOLE,Corporation Commissioner,,TODD HAGOPIAN,LIB,263,230,1039,1532
SEMINOLE,U.S. Senate,,JIM INHOFE,REP,378,769,4579,5726
SEMINOLE,U.S. Senate,,ROBERT MURPHY,LIB,16,15,102,133
SEMINOLE,U.S. Senate,,ABBY BROYLES,DEM,462,384,1448,2294
SEMINOLE,U.S. Senate,,JOAN FARR,IND,11,9,83,103
SEMINOLE,U.S. Senate,,A. D. NESBIT,IND,5,7,54,66
SEMINOLE,U.S. House,5,STEPHANIE BICE,REP,389,770,4649,5808
SEMINOLE,U.S. House,5,KENDRA S. HORN,DEM,476,404,1579,2459
SEMINOLE,State House,28,DANNY WILLIAMS,REP,420,778,4542,5740
SEMINOLE,State House,28,YASMINDA CHOATE,DEM,443,397,1672,2512
SEMINOLE,FOR COUNTY CLERK,,VALARIE HOGUE,REP,340,615,4050,5005
SEMINOLE,FOR COUNTY CLERK,,TAHASHA WILCOTS,DEM,519,561,2135,3215
SEMINOLE,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TIMOTHY M. PORTER,REP,155,228,1732,2115
SEMINOLE,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,FRED COMBS,DEM,189,131,803,1123
SEMINOLE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,499,707,3910,5116
SEMINOLE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,299,346,1809,2454
SEMINOLE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,513,717,3860,5090
SEMINOLE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,289,342,1893,2524
SEMINOLE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,486,692,3807,4985
SEMINOLE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,306,360,1881,2547
SEMINOLE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,480,681,3822,4983
SEMINOLE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,315,364,1877,2556
SEMINOLE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,493,681,3761,4935
SEMINOLE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,301,369,1917,2587
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,519,692,3631,4842
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,272,360,2044,2676
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,527,698,3650,4875
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,265,346,2016,2627
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,484,674,3542,4700
SEMINOLE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,308,376,2138,2822
SEMINOLE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,470,454,2035,2959
SEMINOLE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,382,683,4085,5150
SEMINOLE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,378,447,2362,3187
SEMINOLE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,472,666,3689,4827
SEQUOYAH,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,623,1204,10286,12113
SEQUOYAH,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,15,11,126,152
SEQUOYAH,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,592,307,2136,3035
SEQUOYAH,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,6,0,17,23
SEQUOYAH,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,2,39,42
SEQUOYAH,President,,BROCK PIERCE | KARLA BALLARD,IND,0,1,20,21
SEQUOYAH,Corporation Commissioner,,TODD HIETT,REP,706,1219,10120,12045
SEQUOYAH,Corporation Commissioner,,TODD HAGOPIAN,LIB,375,206,1730,2311
SEQUOYAH,U.S. Senate,,JIM INHOFE,REP,612,1162,9596,11370
SEQUOYAH,U.S. Senate,,ROBERT MURPHY,LIB,21,22,238,281
SEQUOYAH,U.S. Senate,,ABBY BROYLES,DEM,583,317,2427,3327
SEQUOYAH,U.S. Senate,,JOAN FARR,IND,5,17,172,194
SEQUOYAH,U.S. Senate,,A. D. NESBIT,IND,5,5,87,97
SEQUOYAH,U.S. House,2,MARKWAYNE MULLIN,REP,641,1192,9967,11800
SEQUOYAH,U.S. House,2,RICHIE CASTALDO,LIB,20,28,290,338
SEQUOYAH,U.S. House,2,DANYELL LANIER,DEM,569,302,2237,3108
SEQUOYAH,FOR COUNTY COURT CLERK,,GINA COX,REP,462,957,7425,8844
SEQUOYAH,FOR COUNTY COURT CLERK,,VICKI BEATY,DEM,765,569,5113,6447
SEQUOYAH,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,BEAU BURLISON,REP,186,282,2734,3202
SEQUOYAH,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,STEVE CARTER,DEM,213,120,1375,1708
SEQUOYAH,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,727,982,8039,9748
SEQUOYAH,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,367,314,3045,3726
SEQUOYAH,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,739,894,7059,8692
SEQUOYAH,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,358,409,4074,4841
SEQUOYAH,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,716,963,7962,9641
SEQUOYAH,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,380,344,3085,3809
SEQUOYAH,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,733,959,7944,9636
SEQUOYAH,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,358,334,3100,3792
SEQUOYAH,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,737,948,7768,9453
SEQUOYAH,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,357,339,3224,3920
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,746,861,6646,8253
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,348,425,4338,5111
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,764,852,6738,8354
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,329,432,4246,5007
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,708,827,6603,8138
SEQUOYAH,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,385,461,4394,5240
SEQUOYAH,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,605,479,3728,4812
SEQUOYAH,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,580,955,8267,9802
SEQUOYAH,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,542,632,5293,6467
SEQUOYAH,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,642,769,6543,7954
STEPHENS,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,987,2491,12082,15560
STEPHENS,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,28,37,159,224
STEPHENS,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,713,568,1873,3154
STEPHENS,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,3,1,23,27
STEPHENS,President,,KANYE WEST | MICHELLE TIDBALL,IND,4,7,47,58
STEPHENS,President,,BROCK PIERCE | KARLA BALLARD,IND,6,5,23,34
STEPHENS,Corporation Commissioner,,TODD HIETT,REP,1126,2539,12096,15761
STEPHENS,Corporation Commissioner,,TODD HAGOPIAN,LIB,423,407,1596,2426
STEPHENS,U.S. Senate,,JIM INHOFE,REP,1000,2471,11745,15216
STEPHENS,U.S. Senate,,ROBERT MURPHY,LIB,24,47,269,340
STEPHENS,U.S. Senate,,ABBY BROYLES,DEM,670,552,1900,3122
STEPHENS,U.S. Senate,,JOAN FARR,IND,20,22,166,208
STEPHENS,U.S. Senate,,A. D. NESBIT,IND,5,7,79,91
STEPHENS,U.S. House,4,TOM COLE,REP,1032,2523,12040,15595
STEPHENS,U.S. House,4,BOB WHITE,LIB,43,72,394,509
STEPHENS,U.S. House,4,MARY BRANNON,DEM,646,501,1721,2868
STEPHENS,State Senate,43,JESSICA GARVIN,REP,792,1903,9135,11830
STEPHENS,State Senate,43,TERRI REIMER,DEM,466,409,1487,2362
STEPHENS,State House,65,TONI HASENBECK,REP,37,63,682,782
STEPHENS,State House,65,JENNIFER KERSTETTER,DEM,15,3,84,102
STEPHENS,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TODD CHURCHMAN,REP,374,877,3082,4333
STEPHENS,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,LONNIE L ESTES,IND,275,426,1552,2253
STEPHENS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,955,1894,9272,12121
STEPHENS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,539,864,3683,5086
STEPHENS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,938,1567,7883,10388
STEPHENS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,572,1203,5116,6891
STEPHENS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,962,1909,9211,12082
STEPHENS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,540,855,3757,5152
STEPHENS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,969,1892,9108,11969
STEPHENS,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,517,866,3835,5218
STEPHENS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,900,1498,7752,10150
STEPHENS,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,590,1257,5144,6991
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,936,1448,7291,9675
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,558,1309,5601,7468
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,938,1463,7367,9768
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,550,1284,5513,7347
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,888,1429,7234,9551
STEPHENS,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,603,1326,5661,7590
STEPHENS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,762,699,3212,4673
STEPHENS,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,884,2271,10707,13862
STEPHENS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,738,1345,6129,8212
STEPHENS,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,891,1582,7670,10143
TEXAS,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,212,1006,3287,4505
TEXAS,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,12,14,63,89
TEXAS,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,114,212,568,894
TEXAS,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,3,7,10
TEXAS,President,,KANYE WEST | MICHELLE TIDBALL,IND,2,4,6,12
TEXAS,President,,BROCK PIERCE | KARLA BALLARD,IND,0,4,7,11
TEXAS,Corporation Commissioner,,TODD HIETT,REP,227,1015,3315,4557
TEXAS,Corporation Commissioner,,TODD HAGOPIAN,LIB,91,172,487,750
TEXAS,U.S. Senate,,JIM INHOFE,REP,212,969,3187,4368
TEXAS,U.S. Senate,,ROBERT MURPHY,LIB,8,22,119,149
TEXAS,U.S. Senate,,ABBY BROYLES,DEM,116,216,521,853
TEXAS,U.S. Senate,,JOAN FARR,IND,1,25,71,97
TEXAS,U.S. Senate,,A. D. NESBIT,IND,3,7,28,38
TEXAS,U.S. House,3,FRANK D. LUCAS,REP,223,1012,3352,4587
TEXAS,U.S. House,3,ZOE MIDYETT,DEM,112,226,567,905
TEXAS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,214,852,2739,3805
TEXAS,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,87,273,876,1236
TEXAS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,231,816,2523,3570
TEXAS,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,70,321,1108,1499
TEXAS,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,212,825,2680,3717
