county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,RIV025,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,RIV026,President,,BILL WELD,REP,30,29,1,0
Salt Lake,RIV026,President,,BOB ELY,REP,0,0,0,0
Salt Lake,RIV026,President,,DONALD J. TRUMP,REP,229,217,10,2
Salt Lake,RIV026,President,,JOE WALSH,REP,5,3,1,1
Salt Lake,RIV026,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,RIV026,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,RIV027,President,,BILL WELD,REP,6,6,0,0
Salt Lake,RIV027,President,,BOB ELY,REP,0,0,0,0
Salt Lake,RIV027,President,,DONALD J. TRUMP,REP,211,198,10,3
Salt Lake,RIV027,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,RIV027,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,RIV027,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,RIV028,President,,BILL WELD,REP,6,6,0,0
Salt Lake,RIV028,President,,BOB ELY,REP,1,1,0,0
Salt Lake,RIV028,President,,DONALD J. TRUMP,REP,76,74,2,0
Salt Lake,RIV028,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,RIV028,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,RIV028,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,RIV029,President,,BILL WELD,REP,13,13,0,0
Salt Lake,RIV029,President,,BOB ELY,REP,0,0,0,0
Salt Lake,RIV029,President,,DONALD J. TRUMP,REP,155,149,6,0
Salt Lake,RIV029,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,RIV029,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,RIV029,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,RIV030,President,,BILL WELD,REP,11,11,0,0
Salt Lake,RIV030,President,,BOB ELY,REP,0,0,0,0
Salt Lake,RIV030,President,,DONALD J. TRUMP,REP,61,57,3,1
Salt Lake,RIV030,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,RIV030,President,,MATTHEW JOHN MATERN,REP,1,0,1,0
Salt Lake,RIV030,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,RIV031,President,,BILL WELD,REP,17,16,1,0
Salt Lake,RIV031,President,,BOB ELY,REP,0,0,0,0
Salt Lake,RIV031,President,,DONALD J. TRUMP,REP,184,181,2,1
Salt Lake,RIV031,President,,JOE WALSH,REP,5,5,0,0
Salt Lake,RIV031,President,,MATTHEW JOHN MATERN,REP,7,7,0,0
Salt Lake,RIV031,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN001,President,,BILL WELD,REP,11,11,0,0
Salt Lake,SAN001,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN001,President,,DONALD J. TRUMP,REP,105,105,0,0
Salt Lake,SAN001,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN001,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN001,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN002,President,,BILL WELD,REP,3,3,0,0
Salt Lake,SAN002,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN002,President,,DONALD J. TRUMP,REP,46,42,4,0
Salt Lake,SAN002,President,,JOE WALSH,REP,0,0,0,0
Salt Lake,SAN002,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN002,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN003,President,,BILL WELD,REP,5,5,0,0
Salt Lake,SAN003,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN003,President,,DONALD J. TRUMP,REP,26,24,0,2
Salt Lake,SAN003,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN003,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN003,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN004,President,,BILL WELD,REP,7,6,1,0
Salt Lake,SAN004,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN004,President,,DONALD J. TRUMP,REP,49,49,0,0
Salt Lake,SAN004,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN004,President,,MATTHEW JOHN MATERN,REP,6,6,0,0
Salt Lake,SAN004,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN005,President,,BILL WELD,REP,9,8,1,0
Salt Lake,SAN005,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN005,President,,DONALD J. TRUMP,REP,138,135,1,2
Salt Lake,SAN005,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN005,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN005,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN006,President,,BILL WELD,REP,0,0,0,0
Salt Lake,SAN006,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN006,President,,DONALD J. TRUMP,REP,50,48,2,0
Salt Lake,SAN006,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN006,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN006,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN007,President,,BILL WELD,REP,3,3,0,0
Salt Lake,SAN007,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN007,President,,DONALD J. TRUMP,REP,25,25,0,0
Salt Lake,SAN007,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN007,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN007,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN009,President,,BILL WELD,REP,15,15,0,0
Salt Lake,SAN009,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN009,President,,DONALD J. TRUMP,REP,204,198,5,1
Salt Lake,SAN009,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN009,President,,MATTHEW JOHN MATERN,REP,9,9,0,0
Salt Lake,SAN009,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN010,President,,BILL WELD,REP,4,3,0,1
Salt Lake,SAN010,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN010,President,,DONALD J. TRUMP,REP,33,33,0,0
Salt Lake,SAN010,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN010,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN010,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN011,President,,BILL WELD,REP,22,22,0,0
Salt Lake,SAN011,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN011,President,,DONALD J. TRUMP,REP,168,163,5,0
Salt Lake,SAN011,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN011,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN011,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN012,President,,BILL WELD,REP,15,15,0,0
Salt Lake,SAN012,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN012,President,,DONALD J. TRUMP,REP,125,124,1,0
Salt Lake,SAN012,President,,JOE WALSH,REP,4,4,0,0
Salt Lake,SAN012,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN012,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN013,President,,BILL WELD,REP,8,7,0,1
Salt Lake,SAN013,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN013,President,,DONALD J. TRUMP,REP,101,91,7,3
Salt Lake,SAN013,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN013,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN013,President,,ROBERT ARDINI,REP,5,5,0,0
Salt Lake,SAN014,President,,BILL WELD,REP,8,8,0,0
Salt Lake,SAN014,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN014,President,,DONALD J. TRUMP,REP,81,78,0,3
Salt Lake,SAN014,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN014,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN014,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN015,President,,BILL WELD,REP,20,20,0,0
Salt Lake,SAN015,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN015,President,,DONALD J. TRUMP,REP,128,119,9,0
Salt Lake,SAN015,President,,JOE WALSH,REP,5,5,0,0
Salt Lake,SAN015,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN015,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN016,President,,BILL WELD,REP,5,4,0,1
Salt Lake,SAN016,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN016,President,,DONALD J. TRUMP,REP,45,45,0,0
Salt Lake,SAN016,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN016,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN016,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN018,President,,BILL WELD,REP,9,9,0,0
Salt Lake,SAN018,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN018,President,,DONALD J. TRUMP,REP,144,130,11,3
Salt Lake,SAN018,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN018,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN018,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN019,President,,BILL WELD,REP,9,8,1,0
Salt Lake,SAN019,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN019,President,,DONALD J. TRUMP,REP,114,110,3,1
Salt Lake,SAN019,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN019,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN019,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN020,President,,BILL WELD,REP,4,4,0,0
Salt Lake,SAN020,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN020,President,,DONALD J. TRUMP,REP,41,39,1,1
Salt Lake,SAN020,President,,JOE WALSH,REP,0,0,0,0
Salt Lake,SAN020,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN020,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN021,President,,BILL WELD,REP,8,8,0,0
Salt Lake,SAN021,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN021,President,,DONALD J. TRUMP,REP,67,63,4,0
Salt Lake,SAN021,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN021,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN021,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN022,President,,BILL WELD,REP,22,22,0,0
Salt Lake,SAN022,President,,BOB ELY,REP,4,4,0,0
Salt Lake,SAN022,President,,DONALD J. TRUMP,REP,222,213,9,0
Salt Lake,SAN022,President,,JOE WALSH,REP,9,8,1,0
Salt Lake,SAN022,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN022,President,,ROBERT ARDINI,REP,7,7,0,0
Salt Lake,SAN024,President,,BILL WELD,REP,29,27,0,2
Salt Lake,SAN024,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN024,President,,DONALD J. TRUMP,REP,189,185,2,2
Salt Lake,SAN024,President,,JOE WALSH,REP,4,4,0,0
Salt Lake,SAN024,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN024,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN026,President,,BILL WELD,REP,20,20,0,0
Salt Lake,SAN026,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN026,President,,DONALD J. TRUMP,REP,120,117,2,1
Salt Lake,SAN026,President,,JOE WALSH,REP,8,8,0,0
Salt Lake,SAN026,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN026,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN027,President,,BILL WELD,REP,25,24,1,0
Salt Lake,SAN027,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN027,President,,DONALD J. TRUMP,REP,151,148,3,0
Salt Lake,SAN027,President,,JOE WALSH,REP,9,9,0,0
Salt Lake,SAN027,President,,MATTHEW JOHN MATERN,REP,6,6,0,0
Salt Lake,SAN027,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN029,President,,BILL WELD,REP,19,19,0,0
Salt Lake,SAN029,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN029,President,,DONALD J. TRUMP,REP,136,134,2,0
Salt Lake,SAN029,President,,JOE WALSH,REP,10,10,0,0
Salt Lake,SAN029,President,,MATTHEW JOHN MATERN,REP,6,6,0,0
Salt Lake,SAN029,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN030,President,,BILL WELD,REP,18,18,0,0
Salt Lake,SAN030,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN030,President,,DONALD J. TRUMP,REP,113,111,2,0
Salt Lake,SAN030,President,,JOE WALSH,REP,6,6,0,0
Salt Lake,SAN030,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN030,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN031,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN031,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN031,President,,DONALD J. TRUMP,REP,111,111,0,0
Salt Lake,SAN031,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN031,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN031,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN032,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN032,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN032,President,,DONALD J. TRUMP,REP,111,110,1,0
Salt Lake,SAN032,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN032,President,,MATTHEW JOHN MATERN,REP,7,7,0,0
Salt Lake,SAN032,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN033,President,,BILL WELD,REP,35,35,0,0
Salt Lake,SAN033,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN033,President,,DONALD J. TRUMP,REP,209,207,2,0
Salt Lake,SAN033,President,,JOE WALSH,REP,6,6,0,0
Salt Lake,SAN033,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN033,President,,ROBERT ARDINI,REP,5,5,0,0
Salt Lake,SAN034,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN034,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN034,President,,DONALD J. TRUMP,REP,119,118,0,1
Salt Lake,SAN034,President,,JOE WALSH,REP,4,4,0,0
Salt Lake,SAN034,President,,MATTHEW JOHN MATERN,REP,4,3,1,0
Salt Lake,SAN034,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN035,President,,BILL WELD,REP,5,5,0,0
Salt Lake,SAN035,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN035,President,,DONALD J. TRUMP,REP,81,81,0,0
Salt Lake,SAN035,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN035,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN035,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN036,President,,BILL WELD,REP,6,6,0,0
Salt Lake,SAN036,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN036,President,,DONALD J. TRUMP,REP,99,98,1,0
Salt Lake,SAN036,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN036,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN036,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN038,President,,BILL WELD,REP,18,18,0,0
Salt Lake,SAN038,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN038,President,,DONALD J. TRUMP,REP,187,181,5,1
Salt Lake,SAN038,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN038,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN038,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN039,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN039,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN039,President,,DONALD J. TRUMP,REP,89,89,0,0
Salt Lake,SAN039,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN039,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN039,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN040,President,,BILL WELD,REP,5,5,0,0
Salt Lake,SAN040,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN040,President,,DONALD J. TRUMP,REP,30,30,0,0
Salt Lake,SAN040,President,,JOE WALSH,REP,0,0,0,0
Salt Lake,SAN040,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN040,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN041,President,,BILL WELD,REP,5,5,0,0
Salt Lake,SAN041,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN041,President,,DONALD J. TRUMP,REP,81,76,4,1
Salt Lake,SAN041,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN041,President,,MATTHEW JOHN MATERN,REP,5,5,0,0
Salt Lake,SAN041,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN042,President,,BILL WELD,REP,15,15,0,0
Salt Lake,SAN042,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN042,President,,DONALD J. TRUMP,REP,118,114,4,0
Salt Lake,SAN042,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN042,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN042,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN043,President,,BILL WELD,REP,12,12,0,0
Salt Lake,SAN043,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN043,President,,DONALD J. TRUMP,REP,110,105,5,0
Salt Lake,SAN043,President,,JOE WALSH,REP,1,1,0,0
Salt Lake,SAN043,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN043,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN044,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN044,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN044,President,,DONALD J. TRUMP,REP,130,123,7,0
Salt Lake,SAN044,President,,JOE WALSH,REP,8,7,1,0
Salt Lake,SAN044,President,,MATTHEW JOHN MATERN,REP,5,4,1,0
Salt Lake,SAN044,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN045,President,,BILL WELD,REP,6,6,0,0
Salt Lake,SAN045,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN045,President,,DONALD J. TRUMP,REP,201,195,6,0
Salt Lake,SAN045,President,,JOE WALSH,REP,6,6,0,0
Salt Lake,SAN045,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN045,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN048,President,,BILL WELD,REP,14,12,2,0
Salt Lake,SAN048,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN048,President,,DONALD J. TRUMP,REP,126,119,4,3
Salt Lake,SAN048,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN048,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN048,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN049,President,,BILL WELD,REP,18,17,1,0
Salt Lake,SAN049,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN049,President,,DONALD J. TRUMP,REP,106,98,7,1
Salt Lake,SAN049,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN049,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN049,President,,ROBERT ARDINI,REP,6,5,1,0
Salt Lake,SAN050,President,,BILL WELD,REP,24,24,0,0
Salt Lake,SAN050,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN050,President,,DONALD J. TRUMP,REP,151,147,4,0
Salt Lake,SAN050,President,,JOE WALSH,REP,10,10,0,0
Salt Lake,SAN050,President,,MATTHEW JOHN MATERN,REP,7,7,0,0
Salt Lake,SAN050,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN051,President,,BILL WELD,REP,16,16,0,0
Salt Lake,SAN051,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN051,President,,DONALD J. TRUMP,REP,126,119,7,0
Salt Lake,SAN051,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN051,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN051,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN052,President,,BILL WELD,REP,1,1,0,0
Salt Lake,SAN052,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN052,President,,DONALD J. TRUMP,REP,12,12,0,0
Salt Lake,SAN052,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN052,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN052,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN053,President,,BILL WELD,REP,16,16,0,0
Salt Lake,SAN053,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN053,President,,DONALD J. TRUMP,REP,132,129,3,0
Salt Lake,SAN053,President,,JOE WALSH,REP,3,2,1,0
Salt Lake,SAN053,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN053,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN054,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN054,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN054,President,,DONALD J. TRUMP,REP,76,75,1,0
Salt Lake,SAN054,President,,JOE WALSH,REP,5,5,0,0
Salt Lake,SAN054,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN054,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN055,President,,BILL WELD,REP,6,6,0,0
Salt Lake,SAN055,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN055,President,,DONALD J. TRUMP,REP,128,124,4,0
Salt Lake,SAN055,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN055,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN055,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN056,President,,BILL WELD,REP,19,19,0,0
Salt Lake,SAN056,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN056,President,,DONALD J. TRUMP,REP,139,134,5,0
Salt Lake,SAN056,President,,JOE WALSH,REP,6,6,0,0
Salt Lake,SAN056,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN056,President,,ROBERT ARDINI,REP,5,5,0,0
Salt Lake,SAN057,President,,BILL WELD,REP,33,31,2,0
Salt Lake,SAN057,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN057,President,,DONALD J. TRUMP,REP,192,189,3,0
Salt Lake,SAN057,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN057,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN057,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN058,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN058,President,,BOB ELY,REP,4,4,0,0
Salt Lake,SAN058,President,,DONALD J. TRUMP,REP,155,149,3,3
Salt Lake,SAN058,President,,JOE WALSH,REP,3,2,1,0
Salt Lake,SAN058,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN058,President,,ROBERT ARDINI,REP,2,2,0,0
Salt Lake,SAN059,President,,BILL WELD,REP,2,2,0,0
Salt Lake,SAN059,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN059,President,,DONALD J. TRUMP,REP,23,23,0,0
Salt Lake,SAN059,President,,JOE WALSH,REP,0,0,0,0
Salt Lake,SAN059,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN059,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN060,President,,BILL WELD,REP,23,23,0,0
Salt Lake,SAN060,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN060,President,,DONALD J. TRUMP,REP,164,163,1,0
Salt Lake,SAN060,President,,JOE WALSH,REP,6,6,0,0
Salt Lake,SAN060,President,,MATTHEW JOHN MATERN,REP,1,1,0,0
Salt Lake,SAN060,President,,ROBERT ARDINI,REP,1,1,0,0
Salt Lake,SAN061,President,,BILL WELD,REP,14,14,0,0
Salt Lake,SAN061,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN061,President,,DONALD J. TRUMP,REP,99,96,3,0
Salt Lake,SAN061,President,,JOE WALSH,REP,2,2,0,0
Salt Lake,SAN061,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN061,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN062,President,,BILL WELD,REP,13,13,0,0
Salt Lake,SAN062,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN062,President,,DONALD J. TRUMP,REP,68,64,3,1
Salt Lake,SAN062,President,,JOE WALSH,REP,0,0,0,0
Salt Lake,SAN062,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN062,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN063,President,,BILL WELD,REP,7,7,0,0
Salt Lake,SAN063,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN063,President,,DONALD J. TRUMP,REP,188,184,4,0
Salt Lake,SAN063,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN063,President,,MATTHEW JOHN MATERN,REP,3,3,0,0
Salt Lake,SAN063,President,,ROBERT ARDINI,REP,4,4,0,0
Salt Lake,SAN064,President,,BILL WELD,REP,25,24,1,0
Salt Lake,SAN064,President,,BOB ELY,REP,2,2,0,0
Salt Lake,SAN064,President,,DONALD J. TRUMP,REP,83,80,2,1
Salt Lake,SAN064,President,,JOE WALSH,REP,3,3,0,0
Salt Lake,SAN064,President,,MATTHEW JOHN MATERN,REP,0,0,0,0
Salt Lake,SAN064,President,,ROBERT ARDINI,REP,0,0,0,0
Salt Lake,SAN065,President,,BILL WELD,REP,10,10,0,0
Salt Lake,SAN065,President,,BOB ELY,REP,1,1,0,0
Salt Lake,SAN065,President,,DONALD J. TRUMP,REP,140,139,1,0
Salt Lake,SAN065,President,,JOE WALSH,REP,7,7,0,0
Salt Lake,SAN065,President,,MATTHEW JOHN MATERN,REP,4,4,0,0
Salt Lake,SAN065,President,,ROBERT ARDINI,REP,3,2,0,1
Salt Lake,SAN066,President,,BILL WELD,REP,14,14,0,0
Salt Lake,SAN066,President,,BOB ELY,REP,0,0,0,0
Salt Lake,SAN066,President,,DONALD J. TRUMP,REP,132,128,4,0
Salt Lake,SAN066,President,,JOE WALSH,REP,4,4,0,0
Salt Lake,SAN066,President,,MATTHEW JOHN MATERN,REP,2,2,0,0
Salt Lake,SAN066,President,,ROBERT ARDINI,REP,3,3,0,0
Salt Lake,SAN067,President,,BILL WELD,REP,7,7,0,0
Salt Lake,SAN067,President,,BOB ELY,REP,1,0,1,0
Salt Lake,SAN067,President,,DONALD J. TRUMP,REP,106,102,3,1
