county,office,district,party,precinct,candidate,votes
Weber,President,,Democrat,WCW002,DEVAL PATRICK,0
Weber,President,,Democrat,WHV001,JULIAN CASTRO,0
Weber,President,,Democrat,WHV001,ANDREW YANG,0
Weber,President,,Democrat,WHV001,CORY BOOKER,0
Weber,President,,Democrat,WHV001,PETE BUTTIGIEG,9
Weber,President,,Democrat,WHV001,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV001,MICHAEL R. BLOOMBERG,22
Weber,President,,Democrat,WHV001,JOSEPH R. BIDEN,16
Weber,President,,Democrat,WHV001,BERNIE SANDERS,27
Weber,President,,Democrat,WHV001,TOM STEYER,2
Weber,President,,Democrat,WHV001,ELIZABETH WARREN,10
Weber,President,,Democrat,WHV001,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV001,TULSI GABBARD,1
Weber,President,,Democrat,WHV001,AMY KLOBUCHAR,3
Weber,President,,Democrat,WHV001,DEVAL PATRICK,0
Weber,President,,Democrat,WHV002,JULIAN CASTRO,0
Weber,President,,Democrat,WHV002,ANDREW YANG,0
Weber,President,,Democrat,WHV002,CORY BOOKER,0
Weber,President,,Democrat,WHV002,PETE BUTTIGIEG,3
Weber,President,,Democrat,WHV002,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV002,MICHAEL R. BLOOMBERG,6
Weber,President,,Democrat,WHV002,JOSEPH R. BIDEN,18
Weber,President,,Democrat,WHV002,BERNIE SANDERS,22
Weber,President,,Democrat,WHV002,TOM STEYER,0
Weber,President,,Democrat,WHV002,ELIZABETH WARREN,10
Weber,President,,Democrat,WHV002,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV002,TULSI GABBARD,1
Weber,President,,Democrat,WHV002,AMY KLOBUCHAR,2
Weber,President,,Democrat,WHV002,DEVAL PATRICK,0
Weber,President,,Democrat,WHV003,JULIAN CASTRO,0
Weber,President,,Democrat,WHV003,ANDREW YANG,1
Weber,President,,Democrat,WHV003,CORY BOOKER,0
Weber,President,,Democrat,WHV003,PETE BUTTIGIEG,15
Weber,President,,Democrat,WHV003,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV003,MICHAEL R. BLOOMBERG,19
Weber,President,,Democrat,WHV003,JOSEPH R. BIDEN,25
Weber,President,,Democrat,WHV003,BERNIE SANDERS,27
Weber,President,,Democrat,WHV003,TOM STEYER,0
Weber,President,,Democrat,WHV003,ELIZABETH WARREN,9
Weber,President,,Democrat,WHV003,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV003,TULSI GABBARD,1
Weber,President,,Democrat,WHV003,AMY KLOBUCHAR,4
Weber,President,,Democrat,WHV003,DEVAL PATRICK,0
Weber,President,,Democrat,WHV004,JULIAN CASTRO,0
Weber,President,,Democrat,WHV004,ANDREW YANG,0
Weber,President,,Democrat,WHV004,CORY BOOKER,0
Weber,President,,Democrat,WHV004,PETE BUTTIGIEG,16
Weber,President,,Democrat,WHV004,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV004,MICHAEL R. BLOOMBERG,27
Weber,President,,Democrat,WHV004,JOSEPH R. BIDEN,27
Weber,President,,Democrat,WHV004,BERNIE SANDERS,68
Weber,President,,Democrat,WHV004,TOM STEYER,1
Weber,President,,Democrat,WHV004,ELIZABETH WARREN,20
Weber,President,,Democrat,WHV004,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV004,TULSI GABBARD,2
Weber,President,,Democrat,WHV004,AMY KLOBUCHAR,9
Weber,President,,Democrat,WHV004,DEVAL PATRICK,0
Weber,President,,Democrat,WHV005,JULIAN CASTRO,0
Weber,President,,Democrat,WHV005,ANDREW YANG,0
Weber,President,,Democrat,WHV005,CORY BOOKER,0
Weber,President,,Democrat,WHV005,PETE BUTTIGIEG,7
Weber,President,,Democrat,WHV005,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV005,MICHAEL R. BLOOMBERG,5
Weber,President,,Democrat,WHV005,JOSEPH R. BIDEN,4
Weber,President,,Democrat,WHV005,BERNIE SANDERS,8
Weber,President,,Democrat,WHV005,TOM STEYER,0
Weber,President,,Democrat,WHV005,ELIZABETH WARREN,4
Weber,President,,Democrat,WHV005,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV005,TULSI GABBARD,0
Weber,President,,Democrat,WHV005,AMY KLOBUCHAR,1
Weber,President,,Democrat,WHV005,DEVAL PATRICK,0
Weber,President,,Democrat,WHV006,JULIAN CASTRO,0
Weber,President,,Democrat,WHV006,ANDREW YANG,0
Weber,President,,Democrat,WHV006,CORY BOOKER,0
Weber,President,,Democrat,WHV006,PETE BUTTIGIEG,1
Weber,President,,Democrat,WHV006,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV006,MICHAEL R. BLOOMBERG,2
Weber,President,,Democrat,WHV006,JOSEPH R. BIDEN,4
Weber,President,,Democrat,WHV006,BERNIE SANDERS,10
Weber,President,,Democrat,WHV006,TOM STEYER,0
Weber,President,,Democrat,WHV006,ELIZABETH WARREN,1
Weber,President,,Democrat,WHV006,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV006,TULSI GABBARD,1
Weber,President,,Democrat,WHV006,AMY KLOBUCHAR,0
Weber,President,,Democrat,WHV006,DEVAL PATRICK,0
Weber,President,,Democrat,WHV007,JULIAN CASTRO,0
Weber,President,,Democrat,WHV007,ANDREW YANG,1
Weber,President,,Democrat,WHV007,CORY BOOKER,0
Weber,President,,Democrat,WHV007,PETE BUTTIGIEG,2
Weber,President,,Democrat,WHV007,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV007,MICHAEL R. BLOOMBERG,2
Weber,President,,Democrat,WHV007,JOSEPH R. BIDEN,14
Weber,President,,Democrat,WHV007,BERNIE SANDERS,22
Weber,President,,Democrat,WHV007,TOM STEYER,0
Weber,President,,Democrat,WHV007,ELIZABETH WARREN,7
Weber,President,,Democrat,WHV007,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV007,TULSI GABBARD,2
Weber,President,,Democrat,WHV007,AMY KLOBUCHAR,2
Weber,President,,Democrat,WHV007,DEVAL PATRICK,0
Weber,President,,Democrat,WHV008,JULIAN CASTRO,0
Weber,President,,Democrat,WHV008,ANDREW YANG,1
Weber,President,,Democrat,WHV008,CORY BOOKER,0
Weber,President,,Democrat,WHV008,PETE BUTTIGIEG,1
Weber,President,,Democrat,WHV008,NATHAN BLOXHAM,0
Weber,President,,Democrat,WHV008,MICHAEL R. BLOOMBERG,4
Weber,President,,Democrat,WHV008,JOSEPH R. BIDEN,0
Weber,President,,Democrat,WHV008,BERNIE SANDERS,22
Weber,President,,Democrat,WHV008,TOM STEYER,0
Weber,President,,Democrat,WHV008,ELIZABETH WARREN,6
Weber,President,,Democrat,WHV008,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,WHV008,TULSI GABBARD,0
Weber,President,,Democrat,WHV008,AMY KLOBUCHAR,1
Weber,President,,Democrat,WHV008,DEVAL PATRICK,0
Weber,President,,Democrat,FRW001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,FRW002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,FRW003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,FRW004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HPR006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HSV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HSV002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HSV004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,HTV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG007,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG008,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG009,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG010,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG011,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,NOG012,ROQUE DE LA FUENTE,1
Weber,President,,Democrat,NOG013,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD003,ROQUE DE LA FUENTE,1
Weber,President,,Democrat,OGD004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD007,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD008,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD009,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD010,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD011,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD012,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD013,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD014,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD015,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD016,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD017,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD018,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD020,ROQUE DE LA FUENTE,1
Weber,President,,Democrat,OGD021,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD022,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD023,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD024,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD025,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD026,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD027,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD028,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD029,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD030,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD031,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD032,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD033,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD034,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD035,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD037,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD038,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD039,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD040,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD041,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD042,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD043,ROQUE DE LA FUENTE,1
Weber,President,,Democrat,OGD044,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,OGD045,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLC001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLC002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLC003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLC004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLV002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLV003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLV005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,PLV006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,RIV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,RIV002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,RIV003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,RIV004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,RIV005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY007,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY008,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY009,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY011,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY012,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY013,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY014,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY015,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY016,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY017,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY018,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,ROY019,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG006,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG007,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG009,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG010,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG011,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,SOG012,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,TAY002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,UIN001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,VLY001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,VLY002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,VLY003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,VLY004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WAT001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WAT002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WAT003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WAT004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WAT005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WCU001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WCU002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WCV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WCW001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WCW002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV001,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV002,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV003,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV004,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV005,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV006,ROQUE DE LA FUENTE,1
Weber,President,,Democrat,WHV007,ROQUE DE LA FUENTE,0
Weber,President,,Democrat,WHV008,ROQUE DE LA FUENTE,0
