precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FEEGBEH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_rep_TRUMP,gen_unk_BLUMBERG,gen_unk_KASICH,gen_unk_ROMNEY,gen_unk_RYAN,dem_primary_total,rep_primary_total,dem_general_total,rep_general_total
N. ATTLEBOROUGH4,147,0,2,188,0,0,0,0,0,2,6,0,23,0,0,0,28,0,0,31,0,161,694,28,0,0,1,0,0,0,70,541,0,0,0,0,337,251,694,541
N. ATTLEBOROUGH5,159,0,1,220,0,0,0,0,0,4,10,2,47,0,0,0,53,0,0,61,1,188,705,23,0,0,2,0,0,0,105,689,0,0,0,0,380,366,705,689
N. ATTLEBOROUGH6,205,1,2,224,0,0,0,0,0,4,15,2,48,1,1,1,84,1,3,94,0,201,882,23,0,0,2,0,0,0,110,814,0,0,0,0,432,455,882,814
N. ATTLEBOROUGH7,224,3,6,279,0,0,0,0,0,4,12,1,48,1,1,0,97,0,1,99,0,243,914,20,0,0,3,0,0,0,107,872,0,0,0,0,512,507,914,872
N. ATTLEBOROUGH8,205,1,3,234,0,0,0,0,0,1,8,1,64,0,0,0,86,0,2,125,0,226,881,14,0,0,5,0,0,0,89,802,0,0,0,0,443,513,881,802
N. ATTLEBOROUGH9,177,0,1,215,0,0,0,0,0,4,16,0,45,2,0,0,55,0,1,78,1,206,795,31,0,0,5,0,0,0,86,788,0,0,0,0,393,408,795,788
N. BROOKFIELD1,209,0,3,471,0,0,0,0,1,8,41,1,104,4,1,1,76,1,5,107,1,386,907,36,0,0,7,0,0,0,160,1413,0,0,0,0,683,736,907,1413
N. READING1,273,2,3,304,0,0,0,0,0,7,8,4,63,0,0,0,137,0,1,136,0,356,1066,15,0,0,0,0,0,0,134,1023,0,0,0,0,582,712,1066,1023
N. READING2,269,0,1,351,0,0,0,0,0,4,11,0,44,2,0,1,63,0,0,96,0,307,1018,33,0,0,0,0,0,0,124,920,0,0,0,0,621,528,1018,920
N. READING3,328,1,2,312,0,0,0,0,0,6,6,2,73,1,1,1,127,0,2,140,0,324,1067,14,0,0,0,0,0,0,102,1031,0,0,0,0,643,683,1067,1031
N. READING4,315,2,1,365,0,0,0,0,1,3,12,5,72,0,0,1,113,1,1,126,1,337,1132,25,0,0,0,0,0,0,110,1012,0,0,0,0,683,672,1132,1012
NAHANT1,498,1,9,467,0,0,0,0,1,4,16,1,30,3,0,0,91,0,1,51,0,280,1347,23,0,0,0,0,0,0,87,864,0,0,0,0,975,477,1347,864
NANTUCKET1,979,1,5,1060,0,0,0,0,1,18,27,7,100,0,1,1,149,1,5,176,0,484,4146,108,0,0,0,0,0,0,260,1892,0,0,0,0,2045,969,4146,1892
NATICK1,248,1,1,241,0,0,0,0,0,2,4,0,25,0,0,0,48,0,0,42,0,74,974,20,0,1,6,0,0,0,61,260,0,0,0,0,491,195,974,260
NATICK10,617,0,4,368,0,0,0,0,1,5,10,0,30,1,1,0,169,0,0,130,1,158,1642,18,0,0,9,0,0,0,108,575,0,0,0,0,989,505,1642,575
NATICK2,468,2,1,387,0,0,0,0,1,6,7,2,31,2,0,0,102,1,0,105,0,166,1459,26,0,0,7,0,0,0,92,525,0,0,0,0,858,422,1459,525
NATICK3,491,1,3,338,0,0,0,0,1,3,6,2,31,2,1,0,112,0,1,98,0,158,1324,12,0,0,9,0,0,0,100,556,0,0,0,0,833,414,1324,556
NATICK4,427,0,0,357,0,0,0,0,0,3,11,0,35,0,1,1,84,0,0,63,1,127,1229,27,0,0,5,0,0,0,92,441,0,0,0,0,784,326,1229,441
NATICK5,422,1,7,396,0,0,0,0,0,2,13,0,31,0,3,0,71,0,2,90,0,170,1258,19,0,0,8,0,0,0,87,581,0,0,0,0,826,382,1258,581
NATICK6,443,2,4,336,0,0,0,0,0,5,9,1,33,2,0,0,80,0,0,94,1,172,1246,24,0,0,7,0,0,0,59,532,0,0,0,0,785,397,1246,532
NATICK7,523,1,4,374,0,0,0,0,2,2,11,1,24,1,0,0,134,1,2,93,0,118,1478,23,0,0,4,0,0,0,63,457,0,0,0,0,902,387,1478,457
NATICK8,467,3,2,455,0,0,0,0,0,4,7,2,34,1,0,0,89,0,0,100,1,131,1407,32,0,0,12,0,0,0,107,497,0,0,0,0,927,369,1407,497
NATICK9,503,0,1,417,0,0,0,0,1,6,4,2,35,1,1,1,85,0,0,82,0,118,1403,21,0,0,6,0,0,0,84,446,0,0,0,0,921,335,1403,446
NEEDHAMA,380,2,2,242,0,0,0,0,0,5,7,2,18,0,0,0,83,0,0,70,0,128,1086,14,0,0,4,0,0,0,44,443,0,0,0,0,626,313,1086,443
NEEDHAMB,475,1,1,222,0,0,0,0,1,5,11,1,14,0,0,0,143,0,1,92,0,145,1224,12,0,0,6,0,0,0,85,462,0,0,0,0,699,412,1224,462
NEEDHAMC,502,2,4,210,0,0,0,0,0,3,3,0,26,1,2,1,152,0,2,122,0,96,1281,15,0,0,2,0,0,0,83,369,0,0,0,0,718,408,1281,369
NEEDHAMD,482,0,1,261,0,0,0,0,0,3,2,1,33,2,0,0,114,2,2,81,0,105,1268,17,0,0,0,0,0,0,59,415,0,0,0,0,744,345,1268,415
NEEDHAME,520,0,1,272,0,0,0,0,0,2,7,0,31,2,0,0,131,1,0,88,0,99,1277,14,0,0,7,0,0,0,110,420,0,0,0,0,793,361,1277,420
NEEDHAMF,481,2,0,304,0,1,0,0,0,0,12,0,19,0,0,0,105,0,1,103,0,103,1312,23,0,0,4,0,0,0,67,376,0,0,0,0,787,343,1312,376
NEEDHAMG,514,0,4,303,0,0,0,0,1,7,5,1,22,2,0,0,165,0,0,97,0,103,1336,11,0,0,5,0,0,0,86,369,0,0,0,0,821,402,1336,369
NEEDHAMH,516,0,0,278,0,0,0,0,0,2,5,0,33,2,0,0,112,0,1,118,0,138,1285,17,0,0,3,0,0,0,68,445,0,0,0,0,794,411,1285,445
NEEDHAMI,601,2,0,269,0,0,0,0,0,0,2,1,15,0,0,0,101,0,0,120,1,86,1396,12,0,0,3,0,0,0,71,312,0,0,0,0,872,326,1396,312
NEEDHAMJ,485,0,1,292,0,0,0,0,0,5,4,0,28,2,0,0,92,0,1,91,0,112,1332,15,0,0,4,0,0,0,73,408,0,0,0,0,778,335,1332,408
NEW ASHFORD1,25,0,0,34,0,0,0,0,0,0,2,0,1,0,0,0,7,1,0,6,0,11,101,6,0,0,0,0,0,0,14,39,0,0,0,0,59,28,101,39
NEW BEDFORDA,1031,1,6,755,0,0,0,0,0,3,20,1,70,1,3,0,48,4,4,78,1,296,2952,82,0,0,0,0,0,0,115,1362,0,0,0,0,1793,529,2952,1362
NEW BEDFORDB,1193,2,3,933,0,0,0,0,0,4,24,5,59,1,1,2,54,2,1,64,2,329,3808,97,0,0,0,0,0,0,150,1645,0,0,0,0,2131,548,3808,1645
NEW BEDFORDC,1030,4,14,717,0,0,0,0,2,3,13,1,58,1,0,0,41,0,1,77,1,284,3203,88,0,0,0,0,0,0,132,1436,0,0,0,0,1765,480,3203,1436
NEW BEDFORDD,1195,3,12,1065,0,0,0,0,1,7,35,5,70,0,2,4,58,0,2,96,0,387,3348,88,0,0,0,0,0,0,143,1718,0,0,0,0,2275,666,3348,1718
NEW BEDFORDE,1206,1,12,1087,0,0,0,0,1,4,30,1,88,1,3,3,67,0,7,105,0,433,3662,106,0,0,0,0,0,0,197,2104,0,0,0,0,2306,742,3662,2104
NEW BEDFORDF,1299,3,16,1119,1,0,0,0,0,5,26,1,73,0,3,0,74,0,8,110,0,442,3839,125,0,0,0,0,0,0,218,2062,0,0,0,0,2437,742,3839,2062
NEW BRAINTREE1,56,0,2,108,0,0,0,0,2,4,8,0,26,0,0,0,19,0,1,20,0,81,246,18,0,0,2,0,0,0,22,326,0,0,0,0,166,159,246,326
NEW MARLBOROUGH1,160,0,1,159,0,0,0,0,0,1,4,0,8,0,21,0,24,1,1,22,0,39,564,35,0,0,5,0,0,0,34,218,0,0,0,0,320,121,564,218
NEW SALEM1,73,0,0,194,0,0,0,0,2,1,10,0,14,0,0,0,18,0,1,19,0,48,337,22,0,0,0,0,0,0,28,208,0,0,0,0,267,111,337,208
NEWBURY1,371,1,1,479,0,0,0,0,0,11,20,1,43,1,0,0,118,0,3,92,1,288,1290,38,0,0,0,0,0,0,94,793,0,0,0,0,852,578,1290,793
NEWBURY2,334,0,1,383,0,0,0,0,1,6,10,3,68,2,0,1,141,0,1,140,0,311,1175,25,0,0,5,0,0,0,121,923,0,0,0,0,718,683,1175,923
NEWBURYPORT1,2174,5,6,2246,0,0,0,1,2,30,43,7,139,4,0,4,525,0,3,436,1,914,7119,136,0,0,0,0,0,0,494,2910,0,0,0,0,4431,2106,7119,2910
NEWBURYPORTP,83,0,1,111,0,0,0,0,0,2,6,1,12,2,0,1,12,0,1,18,0,58,266,4,0,0,0,0,0,0,26,204,0,0,0,0,195,113,266,204
NEWTON1,3264,1,13,2171,0,1,0,0,1,10,17,7,148,3,3,3,424,1,11,423,0,664,8753,128,0,0,20,0,0,0,397,2404,0,0,0,0,5449,1714,8753,2404
NEWTON2,4010,4,8,2159,0,0,0,0,3,7,21,5,97,1,2,1,490,2,2,429,0,485,9611,130,0,0,10,0,0,0,374,1667,0,0,0,0,6181,1542,9611,1667
NEWTON3,3754,1,8,2185,0,0,0,0,2,10,20,4,89,2,1,1,449,2,4,347,0,465,9266,119,0,0,11,0,0,0,342,1655,0,0,0,0,5948,1394,9266,1655
NEWTON4,3693,5,16,2074,0,0,0,0,5,20,14,7,116,5,1,2,426,0,1,420,0,585,8833,137,0,0,16,0,0,0,353,2038,0,0,0,0,5788,1597,8833,2038
NORFOLK1,150,1,2,198,0,0,0,0,1,2,10,1,34,0,2,0,94,0,2,79,0,173,609,15,0,0,9,0,0,0,78,555,0,0,0,0,351,397,609,555
NORFOLK2,323,1,4,424,0,0,0,0,0,8,16,3,64,0,1,4,190,1,3,134,0,316,1313,30,0,0,0,0,0,0,187,1002,0,0,0,0,752,740,1313,1002
NORFOLK3,287,0,0,336,0,0,0,0,0,5,12,1,55,3,0,1,136,1,2,150,0,221,1034,15,0,0,0,0,0,0,126,901,0,0,0,0,623,587,1034,901
NORTHAMPTONA,1892,2,10,3144,0,0,0,0,12,4,10,0,56,2,1,2,141,0,5,105,0,228,6699,325,0,0,4,0,0,0,179,927,0,0,0,0,5048,554,6699,927
NORTHAMPTONB,1978,4,12,3380,0,1,0,0,13,5,11,3,58,2,0,1,203,0,0,105,0,208,6813,313,22,8,4,0,0,0,162,951,0,0,0,0,5374,596,6813,951
NORTHBOROUGH1,343,0,4,424,0,0,0,0,0,5,0,1,64,0,0,4,117,12,0,109,0,218,1335,32,0,0,0,0,0,0,140,751,0,0,0,0,771,530,1335,751
NORTHBOROUGH2,336,1,2,371,0,0,0,0,0,7,13,1,59,2,0,0,114,1,0,132,0,218,1196,31,0,0,0,0,0,0,126,714,0,0,0,0,710,547,1196,714
NORTHBOROUGH3,335,2,0,393,0,0,0,0,0,8,16,3,53,2,0,1,129,0,1,137,2,226,1319,18,0,0,0,0,0,0,120,721,0,0,0,0,730,578,1319,721
NORTHBOROUGH4,373,1,2,392,0,0,0,0,0,10,19,3,65,1,0,1,163,0,1,104,0,242,1280,23,0,0,0,0,0,0,137,778,0,0,0,0,768,609,1280,778
NORTHBRIDGE1,212,1,3,269,0,0,0,0,0,4,26,1,67,1,2,1,63,0,1,94,0,251,857,27,0,0,7,0,0,0,146,994,0,0,0,0,485,511,857,994
NORTHBRIDGE2,192,0,0,247,0,0,0,0,1,3,13,3,58,1,0,0,75,0,1,72,0,208,903,26,0,0,2,0,0,0,145,950,0,0,0,0,439,434,903,950
NORTHBRIDGE3,185,0,3,261,0,0,0,0,0,10,20,1,42,1,0,1,67,0,4,89,0,206,763,21,0,0,2,0,0,0,120,832,0,0,0,0,449,441,763,832
NORTHBRIDGE4,217,1,4,292,0,0,0,0,0,5,30,6,96,3,0,0,115,0,1,151,0,280,902,30,0,0,18,0,0,0,163,1201,0,0,0,0,514,687,902,1201
NORTHFIELD1,187,0,1,549,0,0,0,0,0,2,19,1,40,0,1,0,74,0,1,56,1,123,1013,50,0,0,0,0,0,0,91,533,0,0,0,0,737,318,1013,533
NORTON1,228,0,0,304,0,0,0,0,1,4,7,2,58,1,0,0,55,0,0,87,0,242,996,24,0,0,0,0,0,0,112,1035,0,0,0,0,532,456,996,1035
NORTON2,228,0,2,299,0,0,0,0,0,2,21,4,42,1,1,0,64,1,0,96,0,279,971,25,0,0,0,0,0,0,96,977,0,0,0,0,529,511,971,977
NORTON3,294,0,2,301,0,0,0,0,1,8,11,0,50,1,2,1,73,0,0,53,0,268,1007,29,0,0,0,0,0,0,98,876,0,0,0,0,597,467,1007,876
NORTON4,275,2,3,331,0,0,0,0,0,2,15,2,49,1,1,0,70,0,0,98,0,274,991,23,0,0,0,0,0,0,129,943,0,0,0,0,611,512,991,943
NORTON5,163,1,1,179,0,0,0,0,0,3,11,1,23,0,0,0,59,0,1,53,0,149,590,12,0,0,0,0,0,0,61,597,0,0,0,0,344,300,590,597
NORWELL1,289,2,4,314,0,0,0,0,0,8,6,1,56,2,1,1,120,0,1,112,0,267,1003,18,0,0,0,0,0,0,95,926,0,0,0,0,609,575,1003,926
NORWELL2,307,0,2,275,0,0,0,0,1,10,9,3,57,2,0,1,178,0,2,137,0,313,1130,16,0,0,0,0,0,0,104,991,0,0,0,0,584,712,1130,991
NORWELL3,312,1,5,347,0,0,0,0,1,3,8,2,43,0,0,0,154,0,2,125,0,296,1144,22,0,0,0,0,0,0,123,920,0,0,0,0,665,633,1144,920
NORWOOD1,338,1,7,320,0,0,0,0,1,9,5,1,47,3,0,1,59,1,0,96,0,206,1081,28,0,0,2,0,0,0,82,701,0,0,0,0,666,428,1081,701
NORWOOD2,349,0,6,302,0,0,0,0,0,5,6,3,36,1,0,1,65,0,1,59,0,189,1003,17,0,0,2,0,0,0,57,625,0,0,0,0,657,366,1003,625
NORWOOD3,332,0,7,327,0,0,0,0,0,5,9,3,37,2,0,3,89,0,0,70,0,180,1049,16,0,0,5,0,0,0,93,620,0,0,0,0,666,398,1049,620
NORWOOD4,410,0,11,332,0,0,0,0,0,7,10,4,40,0,3,0,105,1,0,87,0,261,1115,24,0,0,6,0,0,0,87,721,0,0,0,0,753,518,1115,721
NORWOOD5,243,1,0,259,0,0,0,0,0,3,7,0,18,0,1,0,48,1,1,25,0,119,893,14,0,0,0,0,0,0,65,403,0,0,0,0,503,223,893,403
NORWOOD6,218,2,2,251,0,0,0,0,0,4,3,2,20,1,0,1,36,0,0,45,1,152,821,26,0,0,2,0,0,0,51,513,0,0,0,0,473,265,821,513
NORWOOD7,305,2,8,309,0,0,0,0,0,4,6,1,33,1,1,0,48,0,2,36,0,195,905,17,0,0,0,0,0,0,66,660,0,0,0,0,624,327,905,660
NORWOOD8,396,0,6,353,0,0,0,0,0,3,8,1,45,2,0,1,51,1,1,68,0,240,1116,26,0,0,4,0,0,0,79,651,0,0,0,0,755,421,1116,651
NORWOOD9,294,1,3,338,0,0,0,0,0,4,6,2,48,0,0,0,96,0,2,81,1,277,1017,16,0,0,3,0,0,0,76,798,0,0,0,0,636,517,1017,798
OAK BLUFFS1,582,0,4,639,0,0,0,0,0,10,14,1,35,1,1,2,53,0,1,61,0,224,2098,44,0,0,0,0,0,0,87,738,0,0,0,0,1225,403,2098,738
OAKHAM1,101,0,1,226,0,0,0,0,0,8,9,1,60,1,0,1,45,0,1,32,0,203,435,19,0,0,0,0,0,0,72,633,0,0,0,0,328,361,435,633
ORANGE1,171,0,1,393,0,0,0,0,2,4,24,1,45,1,1,1,51,0,3,68,1,192,714,39,0,0,0,0,0,0,117,799,0,0,0,0,565,392,714,799
ORANGE2,186,1,3,351,1,0,0,0,0,3,14,2,45,0,0,2,48,1,2,47,0,207,773,39,0,0,0,0,0,0,105,751,0,0,0,0,541,371,773,751
ORLEANS1,775,1,6,863,0,0,0,0,2,15,64,5,78,2,0,1,225,1,2,240,1,359,2687,65,0,0,6,0,0,0,192,1511,0,0,0,0,1645,993,2687,1511
OTIS1,113,1,0,165,0,0,0,0,0,2,8,1,31,0,0,0,29,0,1,32,0,87,431,18,0,0,1,0,0,0,43,407,0,0,0,0,279,191,431,407
OXFORD1,214,1,5,249,0,0,0,0,0,3,20,2,65,1,0,1,43,0,1,57,0,243,703,23,0,0,4,0,0,0,107,882,0,0,0,0,469,436,703,882
OXFORD2,169,2,1,216,0,0,0,0,0,2,12,0,52,0,0,0,45,0,1,47,0,241,682,23,0,0,2,0,0,0,80,907,0,0,0,0,388,400,682,907
OXFORD3,190,0,3,250,0,0,0,1,0,10,15,0,52,0,0,0,45,2,2,67,0,225,707,19,0,0,3,0,0,0,126,920,0,0,0,0,443,418,707,920
OXFORD4,153,0,6,243,0,0,0,0,0,3,10,0,53,0,0,1,42,0,0,75,0,224,652,18,0,0,2,0,0,0,92,867,0,0,0,0,402,408,652,867
PALMER1,153,1,0,233,0,0,0,0,0,2,11,0,31,0,1,1,47,0,0,35,0,195,572,41,0,0,0,0,0,0,62,743,0,0,0,0,387,323,572,743
PALMER1A,28,0,0,26,0,0,0,0,0,0,2,0,6,1,0,0,5,0,0,4,0,29,81,5,0,0,0,0,0,0,10,118,0,0,0,0,54,47,81,118
PALMER2,179,1,3,232,0,0,0,0,0,0,6,0,51,0,1,0,50,0,0,68,0,186,633,33,0,0,0,0,0,0,107,863,0,0,0,0,415,362,633,863
PALMER3,170,1,2,195,0,0,0,2,0,1,12,1,34,0,0,0,31,0,3,32,0,106,602,34,0,0,0,0,0,0,71,577,0,0,0,0,368,220,602,577
PALMER4,154,0,2,248,0,0,0,0,0,1,13,0,34,0,1,1,43,0,2,49,0,186,587,35,0,0,0,0,0,0,72,782,0,0,0,0,404,330,587,782
PAXTON1,341,0,5,409,0,1,0,0,0,7,25,0,99,1,0,0,145,0,0,129,0,348,1213,38,0,0,4,0,0,0,151,1197,0,0,0,0,755,754,1213,1197
PEABODY1,1530,3,22,1514,0,1,0,0,0,17,44,2,159,4,0,1,236,1,7,270,0,1320,4643,85,0,0,0,0,0,0,348,3673,0,0,0,0,3069,2061,4643,3673
PEABODY2,1509,3,9,1366,0,1,0,0,2,18,36,1,156,7,0,0,250,0,9,270,1,1295,4527,87,0,0,0,0,0,0,286,3885,0,0,0,0,2887,2043,4527,3885
PEABODY3,1513,5,16,1463,1,0,0,0,1,18,49,9,154,1,2,2,240,4,3,301,1,1479,4301,82,0,0,0,0,0,0,302,4068,0,0,0,0,2997,2263,4301,4068
PEABODY3A,434,0,4,191,0,0,0,0,0,18,19,6,40,1,1,4,144,1,1,80,2,128,924,8,0,0,0,0,0,0,26,410,0,0,0,0,629,445,924,410
PELHAM1,225,0,0,353,0,0,0,0,0,2,1,1,10,0,0,0,26,0,0,12,0,26,748,22,0,0,0,0,0,0,25,98,0,0,0,0,578,78,748,98
PEMBROKE1,296,1,4,342,0,0,0,0,1,5,9,3,59,1,0,1,98,0,0,80,0,316,1049,17,0,0,0,0,0,0,108,1035,0,0,0,0,643,572,1049,1035
PEMBROKE2,222,0,4,317,0,0,0,0,0,4,18,1,46,1,1,1,78,0,2,69,0,267,865,31,0,0,0,0,0,0,121,927,0,0,0,0,543,488,865,927
PEMBROKE3,215,0,3,384,0,0,0,0,0,6,17,2,50,2,1,0,60,0,1,51,0,323,893,34,0,0,0,0,0,0,116,1034,0,0,0,0,602,513,893,1034
PEMBROKE4,277,0,2,340,0,0,0,0,0,10,11,1,56,3,0,2,89,0,0,88,1,282,948,14,0,0,0,0,0,0,131,954,0,0,0,0,619,543,948,954
PEMBROKE5,240,1,3,338,0,0,0,0,0,5,11,2,49,0,0,0,82,1,1,97,0,311,875,27,0,0,0,0,0,0,112,963,0,0,0,0,582,559,875,963
PEPPERELL1,271,1,1,355,0,0,0,0,0,11,12,2,67,2,0,0,108,0,2,99,0,337,965,23,0,0,7,0,0,0,170,1053,0,0,0,0,628,640,965,1053
PEPPERELL2,264,0,2,437,0,0,0,0,1,10,28,4,87,3,0,1,100,0,4,111,0,321,1023,32,0,0,3,0,0,0,149,1008,0,0,0,0,703,669,1023,1008
PEPPERELL3,275,0,6,384,0,0,0,0,0,8,18,3,87,1,1,0,114,0,4,114,0,343,944,29,0,0,12,0,0,0,136,1037,0,0,0,0,665,693,944,1037
PERU1,62,0,2,77,0,0,0,0,0,1,3,0,12,0,0,0,8,1,0,15,0,43,255,8,0,0,0,0,0,0,34,207,0,0,0,0,141,83,255,207
PETERSHAM1,104,0,0,243,0,0,0,0,2,3,10,0,33,2,0,0,27,0,1,29,0,94,417,19,0,0,3,0,0,0,46,312,0,0,0,0,347,199,417,312
PHILLIPSTON1,97,0,1,186,0,0,0,0,0,3,18,1,31,0,1,0,25,0,0,24,0,126,374,13,0,0,0,0,0,0,67,550,0,0,0,0,284,229,374,550
PITTSFIELDA,1964,7,11,1949,1,0,0,1,11,12,57,5,143,3,1,4,142,7,4,145,3,383,6533,276,0,0,22,0,0,0,340,2007,0,0,0,0,3931,909,6533,2007
PITTSFIELDB,2283,4,12,2048,0,0,0,0,7,11,58,5,187,1,2,2,214,4,5,237,1,566,7374,239,0,0,6,0,0,0,423,2764,0,0,0,0,4347,1293,7374,2764
PLAINFIELD1,66,0,0,153,0,0,0,0,2,0,2,0,10,0,0,0,12,0,0,11,0,23,263,18,0,0,0,0,0,0,13,107,0,0,0,0,219,58,263,107
PLAINVILLE1,202,0,1,200,0,0,0,0,0,7,8,1,37,0,1,0,77,1,1,98,1,225,797,25,0,0,5,0,0,0,102,735,0,0,0,0,403,457,797,735
PLAINVILLE2,186,0,1,186,0,0,0,0,1,3,14,4,40,0,0,0,60,0,0,74,0,202,710,14,0,0,4,0,0,0,97,708,0,0,0,0,373,397,710,708
PLAINVILLE3,148,1,0,240,0,0,0,1,0,7,9,1,49,0,0,0,74,0,2,62,0,214,709,29,0,0,2,0,0,0,106,780,0,0,0,0,389,418,709,780
PLYMOUTH1,211,0,2,287,0,0,0,0,0,6,6,1,31,0,1,0,64,0,1,40,0,182,839,27,0,0,4,0,0,0,67,643,0,0,0,0,500,332,839,643
PLYMOUTH10,184,0,1,225,0,0,0,0,0,2,8,1,21,0,0,0,68,0,0,54,0,216,677,18,0,0,1,0,0,0,67,661,0,0,0,0,410,370,677,661
PLYMOUTH11,325,0,2,390,0,0,0,0,0,4,16,3,73,0,0,0,105,0,2,116,0,349,1126,27,0,0,3,0,0,0,100,1111,0,0,0,0,717,668,1126,1111
PLYMOUTH12,283,1,0,342,0,0,0,0,1,7,16,0,54,1,0,2,88,0,0,69,0,327,963,22,0,0,2,0,0,0,112,1048,0,0,0,0,626,564,963,1048
PLYMOUTH13,314,1,2,291,0,0,0,0,0,4,18,2,42,1,1,0,96,0,1,71,0,317,1017,17,0,0,0,0,0,0,101,982,0,0,0,0,608,553,1017,982
PLYMOUTH14,225,0,1,286,0,0,0,0,0,1,23,2,62,1,1,1,90,0,1,89,1,319,887,24,0,0,3,0,0,0,138,1069,0,0,0,0,512,591,887,1069
PLYMOUTH15,686,1,3,358,0,0,0,0,0,4,10,8,55,2,1,0,292,3,1,251,0,476,2050,22,0,0,5,0,0,0,169,1587,0,0,0,0,1048,1103,2050,1587
PLYMOUTH2,262,0,3,357,0,0,0,0,0,9,16,5,42,1,1,0,94,0,0,70,0,254,1040,48,0,0,2,0,0,0,98,879,0,0,0,0,622,492,1040,879
PLYMOUTH3,225,0,0,355,0,0,0,0,0,7,8,0,35,1,2,0,70,0,3,56,0,178,981,36,0,0,3,0,0,0,78,635,0,0,0,0,580,360,981,635
PLYMOUTH4,291,0,2,325,0,0,0,0,0,6,7,3,50,1,1,0,97,0,0,76,0,238,1064,20,0,0,1,0,0,0,83,769,0,0,0,0,618,479,1064,769
PLYMOUTH5,282,0,2,360,0,0,0,0,0,14,5,6,39,2,0,0,117,0,1,90,0,306,1042,21,0,0,1,0,0,0,119,1073,0,0,0,0,644,580,1042,1073
PLYMOUTH6,308,2,5,424,0,0,0,0,0,11,17,3,60,0,0,1,79,0,1,75,0,293,1102,39,0,0,1,0,0,0,113,944,0,0,0,0,739,540,1102,944
PLYMOUTH7,267,1,3,405,0,0,0,0,1,0,13,1,47,0,1,0,67,0,2,76,0,282,1005,36,0,0,3,0,0,0,114,953,0,0,0,0,676,489,1005,953
PLYMOUTH8,305,0,0,351,0,0,0,0,0,4,19,1,59,1,1,1,89,0,1,99,1,325,1045,26,0,0,1,0,0,0,119,1052,0,0,0,0,656,601,1045,1052
PLYMOUTH9,192,2,2,254,0,0,0,0,0,2,14,3,52,0,0,0,33,0,2,78,0,237,764,39,0,0,0,0,0,0,119,903,0,0,0,0,450,421,764,903
PLYMPTON1,183,1,0,334,0,0,0,0,0,3,9,1,58,0,3,0,72,1,1,82,0,304,727,28,0,0,0,0,0,0,114,883,0,0,0,0,518,534,727,883
PRINCETON1,324,0,1,459,0,0,0,0,0,5,23,3,94,0,0,1,165,0,4,99,0,284,1183,35,0,0,9,0,0,0,124,898,0,0,0,0,784,678,1183,898
PROVINCETOWN1,887,0,5,486,0,0,0,0,0,0,3,0,7,0,1,0,18,0,0,12,0,51,2082,35,0,0,0,0,0,0,38,208,0,0,0,0,1378,92,2082,208
QUINCY1,1474,7,36,1617,0,0,0,0,3,20,21,5,104,1,2,0,205,3,1,224,2,720,5358,117,0,0,0,0,0,0,317,2567,0,0,0,0,3134,1308,5358,2567
QUINCY2,1427,7,20,1428,0,0,0,0,1,10,23,5,118,3,5,2,181,1,4,190,0,608,4937,113,0,0,0,0,0,0,253,2255,0,0,0,0,2882,1150,4937,2255
QUINCY3,1649,9,25,1495,1,0,0,0,2,29,27,8,124,3,2,3,256,3,3,213,1,745,4794,93,0,0,2,0,0,0,247,2460,0,0,0,0,3178,1417,4794,2460
QUINCY3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,4,0,0,0,0,0,0,10,135,0,0,0,0,0,0,146,135
QUINCY4,1479,8,27,1729,0,0,0,0,1,17,36,2,137,2,2,1,204,0,7,253,0,702,4982,105,0,0,0,0,0,0,296,2711,0,0,0,0,3243,1363,4982,2711
QUINCY5,1746,5,26,1962,1,0,0,0,0,14,33,5,146,2,1,1,196,2,3,217,2,936,5260,125,0,0,0,0,0,0,337,3193,0,0,0,0,3739,1558,5260,3193
RANDOLPH1,321,2,2,186,0,0,0,0,0,0,5,0,16,1,0,0,20,0,0,22,0,78,974,13,0,0,0,0,0,0,30,263,0,0,0,0,511,142,974,263
RANDOLPH10,322,1,1,181,1,0,0,0,0,2,1,0,5,0,1,3,19,1,0,36,0,80,990,8,0,0,0,0,0,0,23,284,0,0,0,0,505,148,990,284
RANDOLPH11,321,1,2,206,0,0,0,0,0,1,8,0,12,1,1,0,20,0,1,20,0,101,957,19,0,0,0,0,0,0,33,348,0,0,0,0,530,165,957,348
RANDOLPH12,314,0,4,195,0,1,0,0,0,1,3,4,20,0,0,0,19,0,1,27,0,98,954,17,0,0,0,0,0,0,43,320,0,0,0,0,513,173,954,320
